SubtID	SubtDays	Status	SubtStartYear	Source	PaymentMethod	MetroArea
2397878	8	Stop	2002	Phone	Check	Primary
2398876	126	Stop	2004	Outdoor	Check	Primary
2398878	63	Stop	2003	Outdoor	Check	Primary
2399877	114	Stop	2000	Direct Mail	CreditCard	Region
2400876	16	Stop	2001	Phone	Check	Region
2400877	22	Stop	2000	Outdoor	Check	Primary
2400878	113	Stop	2001	Phone	Check	Primary
2402876	45	Stop	2000	Phone	Check	Primary
2402878	1627	Active	2000	Direct Mail	Check	Primary
2403876	33	Stop	2003	Phone	Check	Primary
2403877	63	Stop	2003	Phone	Check	Region
2404876	237	Stop	2002	Direct Mail	Check	Primary
2405877	13	Stop	2003	Phone	Check	Primary
2407878	12	Stop	2001	Phone	Check	Primary
2408877	13	Stop	2002	Other	Check	Primary
2408878	79	Stop	2003	Other	Check	Primary
2409876	83	Stop	2000	Other	Check	Primary
2409877	58	Stop	2003	Direct Mail	Check	Primary
2409878	95	Stop	2000	Other	Check	Primary
2410877	261	Stop	2002	Voluntary	Check	Region
2411876	375	Active	2004	Other	Check	Region
2411878	753	Active	2003	Voluntary	Check	Primary
2412876	139	Stop	2004	Outdoor	Check	Primary
2412877	99	Stop	2004	Outdoor	Check	Region
2412878	118	Stop	2002	Outdoor	Check	Primary
2413876	101	Stop	2002	Phone	Check	Region
2413877	68	Stop	2001	Phone	Check	Primary
2414877	160	Stop	2002	Phone	Check	Primary
2414878	84	Stop	2000	Outdoor	Check	Primary
2415877	202	Stop	2002	Direct Mail	Check	Primary
2416876	68	Stop	2003	Voluntary	Check	Primary
2416877	13	Stop	2002	Phone	Check	Primary
2416878	73	Stop	2001	Phone	Check	Primary
2417876	28	Stop	2002	Phone	Check	Primary
2417877	110	Stop	2003	Outdoor	Check	Primary
2418876	13	Stop	2003	Phone	Check	Primary
2418878	97	Stop	2003	Voluntary	Check	Primary
2419876	23	Stop	2001	Phone	Check	Primary
2419878	139	Stop	2003	Direct Mail	Check	Primary
2420878	150	Stop	2001	Voluntary	Check	Region
2421876	13	Stop	2002	Phone	Check	Primary
2421877	69	Stop	2000	Phone	Check	Primary
2422876	13	Stop	2003	Phone	CreditCard	Primary
2422877	5	Stop	2001	Other	Check	Primary
2423876	69	Stop	2004	Outdoor	Check	Primary
2423877	29	Stop	2000	Phone	Check	Primary
2424876	542	Stop	2000	Phone	Check	Primary
2425876	76	Stop	2004	Phone	Check	Primary
2425877	12	Stop	2001	Phone	Check	Primary
2425878	19	Stop	2002	Phone	Check	Region
2426876	101	Stop	2003	Outdoor	Check	Region
2426877	116	Stop	2003	Outdoor	Check	Primary
2427877	90	Stop	2002	Phone	Check	Primary
2427878	72	Stop	2003	Outdoor	Check	Region
2428876	45	Stop	2003	Outdoor	Check	Primary
2428877	440	Stop	2003	Direct Mail	CreditCard	Primary
2429876	13	Stop	2001	Phone	Check	Primary
2429877	7	Stop	2000	Other	Check	Region
2429878	182	Stop	2004	Outdoor	Check	Primary
2430876	388	Active	2004	Voluntary	Check	Primary
2430878	198	Stop	2004	Outdoor	Check	Primary
2431876	210	Stop	2001	Phone	Check	Primary
2431877	13	Stop	2002	Phone	Check	Region
2431878	17	Stop	2003	Phone	Check	Primary
2432877	13	Stop	2001	Phone	Check	Primary
2434876	138	Stop	2001	Outdoor	Check	Primary
2434878	99	Stop	2001	Phone	Check	Primary
2435876	47	Stop	2001	Other	Check	Primary
2435877	112	Stop	2000	Phone	Check	Primary
2436876	6	Stop	2001	Phone	Check	Primary
2436877	65	Stop	2001	Phone	Check	Primary
2436878	35	Stop	2003	Phone	Check	Primary
2437876	31	Stop	2003	Phone	Check	Region
2437877	13	Stop	2002	Phone	Check	Primary
2437878	14	Stop	2001	Phone	Check	Primary
2438877	97	Stop	2000	Phone	Check	Primary
2439876	122	Stop	2004	Phone	Check	Primary
2439877	432	Stop	2003	Direct Mail	Check	Primary
2439878	86	Stop	2001	Phone	Check	Primary
2440876	5	Stop	2003	Phone	Check	Region
2440877	223	Stop	2001	Direct Mail	Check	Primary
2440878	154	Stop	2003	Outdoor	Check	Primary
2441878	144	Stop	2001	Outdoor	Check	Primary
2442878	1297	Stop	2001	Phone	Check	Primary
2443876	155	Stop	2002	Phone	Check	Region
2443877	215	Stop	2001	Phone	Check	Primary
2443878	65	Stop	2002	Outdoor	Check	Primary
2444878	69	Stop	2004	Other	Check	Primary
2445876	130	Stop	2003	Outdoor	Check	Primary
2446876	41	Stop	2004	Outdoor	Check	Primary
2446877	145	Stop	2001	Outdoor	Check	Primary
2446878	388	Stop	2000	Phone	Check	Region
2447876	2	Stop	2002	Phone	Check	Region
2447878	255	Stop	2001	Outdoor	Check	Primary
2448876	67	Stop	2004	Outdoor	Check	Region
2448877	13	Stop	2002	Other	Check	Primary
2448878	31	Stop	2003	Outdoor	Check	Primary
2449877	26	Stop	2001	Phone	Check	Primary
2450876	585	Active	2003	Voluntary	CreditCard	Primary
2450877	426	Stop	2001	Other	Check	Primary
2450878	217	Stop	2002	Phone	Check	Primary
2451876	69	Stop	2004	Other	Check	Primary
2451877	14	Stop	2002	Outdoor	Check	Primary
2452876	71	Stop	2002	Phone	Check	Region
2452877	9	Stop	2001	Phone	Check	Primary
2454876	30	Stop	2002	Phone	Check	Primary
2454878	114	Stop	2003	Outdoor	Check	Primary
2455877	124	Stop	2003	Outdoor	Check	Primary
2455878	255	Stop	2001	Voluntary	Check	Primary
2456878	13	Stop	2002	Other	Check	Primary
2457878	5	Stop	2001	Phone	Check	Primary
2458876	84	Stop	2003	Outdoor	Check	Region
2459876	42	Stop	2000	Other	Check	Region
2460876	49	Stop	2000	Phone	Check	Primary
2460878	37	Stop	2002	Phone	Check	Primary
2461876	22	Stop	2001	Phone	Check	Primary
2461878	13	Stop	2002	Phone	Check	Region
2462878	13	Stop	2003	Phone	Check	Region
2463876	43	Stop	2001	Phone	Check	Primary
2463878	13	Stop	2001	Phone	Check	Primary
2464877	97	Stop	2001	Phone	Check	Primary
2464878	30	Stop	2000	Phone	Check	Primary
2465877	13	Stop	2002	Phone	Check	Region
2465878	36	Stop	2003	Phone	Check	Primary
2466876	1487	Active	2001	Direct Mail	Check	Primary
2466878	67	Stop	2001	Direct Mail	CreditCard	Primary
2467877	478	Active	2003	Voluntary	Check	Primary
2467878	69	Stop	2004	Other	Check	Primary
2468878	41	Stop	2003	Voluntary	Check	Primary
2469877	82	Stop	2002	Phone	Check	Primary
2470876	65	Stop	2002	Other	Check	Primary
2470878	13	Stop	2001	Phone	Check	Primary
2471876	159	Stop	2002	Outdoor	Check	Primary
2471877	426	Stop	2000	Other	Check	Primary
2472876	13	Stop	2002	Phone	Check	Primary
2472877	903	Active	2002	Voluntary	CreditCard	Primary
2474876	13	Stop	2002	Phone	Check	Primary
2475876	13	Stop	2002	Phone	Check	Primary
2475877	66	Stop	2001	Direct Mail	Check	Primary
2476876	895	Active	2002	Other	CreditCard	Primary
2476878	13	Stop	2001	Phone	Check	Primary
2477877	81	Stop	2000	Phone	Check	Region
2477878	40	Stop	2002	Outdoor	Check	Primary
2478876	20	Stop	2002	Phone	Check	Region
2478878	13	Stop	2001	Phone	Check	Primary
2479877	1022	Stop	2001	Phone	Check	Primary
2479878	125	Stop	2003	Voluntary	Check	Primary
2480876	38	Stop	2001	Voluntary	Check	Primary
2480878	74	Stop	2004	Other	Check	Primary
2481876	139	Stop	2003	Phone	Check	Primary
2481877	4	Stop	2001	Phone	Check	Region
2481878	117	Stop	2000	Outdoor	Check	Primary
2482876	105	Stop	2001	Phone	Check	Primary
2482877	13	Stop	2002	Other	Check	Primary
2482878	13	Stop	2002	Phone	Check	Primary
2483878	146	Stop	2002	Voluntary	Check	Primary
2484876	1091	Stop	2001	Direct Mail	Check	Primary
2484877	43	Stop	2001	Phone	Check	Primary
2485878	528	Active	2003	Voluntary	Check	Primary
2486876	1318	Active	2001	Phone	Check	Primary
2486877	13	Stop	2002	Phone	Check	Primary
2486878	83	Stop	2002	Phone	Check	Primary
2487877	13	Stop	2003	Phone	Check	Region
2487878	397	Stop	2004	Outdoor	Check	Primary
2488876	29	Stop	2000	Voluntary	Check	Primary
2488877	19	Stop	2003	Outdoor	Check	Primary
2488878	139	Stop	2004	Outdoor	Check	Primary
2489877	8	Stop	2000	Outdoor	Check	Primary
2489878	1200	Active	2002	Direct Mail	Check	Region
2490878	174	Stop	2002	Phone	Check	Region
2491877	797	Stop	2002	Voluntary	Check	Primary
2491878	68	Stop	2003	Phone	Check	Primary
2492876	13	Stop	2001	Other	Check	Primary
2492878	122	Stop	2003	Outdoor	Check	Primary
2493876	122	Stop	2003	Outdoor	Check	Primary
2493878	94	Stop	2003	Phone	Check	Primary
2494876	76	Stop	2001	Phone	Check	Primary
2495876	89	Stop	2003	Phone	Check	Primary
2495877	316	Stop	2001	Phone	CreditCard	Primary
2496876	51	Stop	2004	Direct Mail	Check	Primary
2496877	6	Stop	2001	Phone	Check	Primary
2496878	1446	Active	2001	Phone	Check	Primary
2497876	13	Stop	2002	Phone	Check	Primary
2497877	13	Stop	2001	Phone	Check	Primary
2498877	87	Stop	2001	Phone	Check	Primary
2499876	267	Stop	2003	Phone	Check	Primary
2499878	139	Stop	2004	Outdoor	Check	Primary
2500876	1049	Stop	2002	Voluntary	Check	Primary
2500877	69	Stop	2002	Phone	Check	Primary
2501876	99	Stop	2002	Phone	Check	Region
2501878	13	Stop	2002	Phone	Check	Region
2502878	45	Stop	2003	Phone	Check	Primary
2503877	84	Stop	2003	Other	Check	Primary
2504878	40	Stop	2001	Phone	Check	Primary
2505876	1287	Stop	2001	Phone	Check	Primary
2505877	15	Stop	2003	Phone	Check	Primary
2505878	78	Stop	2003	Outdoor	Check	Primary
2506876	70	Stop	2001	Phone	Check	Primary
2507876	69	Stop	2002	Phone	Check	Region
2507877	13	Stop	2002	Phone	Check	Primary
2508876	21	Stop	2002	Phone	Check	Region
2508877	244	Stop	2000	Phone	Check	Primary
2509876	34	Stop	2002	Other	Check	Primary
2509877	58	Stop	2001	Phone	Check	Primary
2510876	237	Stop	2000	Phone	Check	Region
2510878	39	Stop	2001	Phone	Check	Primary
2511877	13	Stop	2002	Other	Check	Primary
2511878	6	Stop	2000	Phone	Check	Primary
2512877	650	Active	2003	Voluntary	CreditCard	Primary
2512878	90	Stop	2000	Direct Mail	Check	Primary
2513876	117	Stop	2002	Voluntary	Check	Primary
2514876	56	Stop	2003	Phone	Check	Primary
2514877	13	Stop	2003	Phone	Check	Primary
2514878	92	Stop	2001	Phone	Check	Primary
2515876	8	Stop	2003	Outdoor	Check	Primary
2515877	22	Stop	2002	Phone	Check	Primary
2516876	154	Stop	2003	Phone	Check	Primary
2516877	13	Stop	2001	Phone	Check	Primary
2516878	29	Stop	2002	Direct Mail	Check	Primary
2517876	13	Stop	2002	Phone	Check	Primary
2517877	13	Stop	2001	Phone	Check	Region
2517878	49	Stop	2003	Phone	Check	Region
2518878	47	Stop	2002	Other	Check	Primary
2519877	16	Stop	2003	Outdoor	Check	Primary
2520876	85	Stop	2003	Phone	Check	Primary
2520877	98	Stop	2002	Voluntary	Check	Primary
2520878	13	Stop	2001	Phone	Check	Primary
2521877	48	Stop	2001	Phone	Check	Primary
2521878	90	Stop	2001	Phone	Check	Primary
2522876	41	Stop	2002	Phone	Check	Primary
2522878	139	Stop	2004	Outdoor	Check	Primary
2523876	100	Stop	2003	Outdoor	Check	Primary
2523878	47	Stop	2000	Phone	Check	Primary
2524876	13	Stop	2002	Phone	Check	Primary
2524878	97	Stop	2002	Outdoor	Check	Primary
2525876	13	Stop	2001	Phone	Check	Primary
2525878	70	Stop	2002	Direct Mail	Check	Primary
2526876	653	Stop	2002	Direct Mail	Check	Primary
2526877	98	Stop	2002	Phone	Check	Primary
2526878	293	Stop	2001	Other	Check	Primary
2527876	432	Stop	2002	Voluntary	Check	Primary
2527878	36	Stop	2003	Outdoor	Check	Primary
2528877	426	Stop	2002	Voluntary	Check	Region
2528878	3	Stop	2003	Voluntary	Check	Primary
2529878	13	Stop	2002	Phone	Check	Region
2530876	453	Stop	2002	Phone	Check	Primary
2530877	74	Stop	2002	Phone	Check	Primary
2531876	53	Stop	2002	Other	Check	Primary
2531877	54	Stop	2003	Phone	Check	Region
2534876	8	Stop	2004	Phone	Check	Primary
2534877	478	Stop	2000	Outdoor	Check	Primary
2535876	34	Stop	2001	Phone	Check	Primary
2536876	1669	Active	2000	Voluntary	Check	Primary
2537877	101	Stop	2004	Other	Check	Primary
2538876	68	Stop	2002	Phone	Check	Region
2538877	76	Stop	2002	Phone	Check	Primary
2539876	63	Stop	2001	Phone	Check	Primary
2540877	182	Stop	2001	Voluntary	Check	Primary
2540878	139	Stop	2002	Phone	Check	Region
2542876	24	Stop	2000	Voluntary	Check	Primary
2542877	13	Stop	2003	Voluntary	Check	Primary
2543876	15	Stop	2002	Phone	Check	Primary
2543877	90	Stop	2001	Phone	Check	Primary
2543878	115	Stop	2002	Phone	Check	Primary
2544877	28	Stop	2001	Phone	Check	Region
2544878	538	Stop	2003	Voluntary	Check	Primary
2545876	56	Stop	2000	Phone	Check	Primary
2545877	182	Stop	2001	Direct Mail	CreditCard	Primary
2546877	13	Stop	2001	Phone	Check	Primary
2546878	161	Stop	2003	Phone	Check	Primary
2547876	75	Stop	2001	Phone	Check	Primary
2548876	69	Stop	2004	Outdoor	Check	Primary
2548877	369	Stop	2001	Phone	Check	Primary
2549876	76	Stop	2001	Phone	Check	Primary
2549877	88	Stop	2002	Phone	Check	Region
2549878	23	Stop	2001	Phone	Check	Primary
2550876	13	Stop	2001	Phone	Check	Primary
2550878	84	Stop	2002	Voluntary	Check	Region
2551876	31	Stop	2002	Phone	Check	Primary
2551878	132	Stop	2003	Outdoor	Check	Primary
2552876	69	Stop	2004	Other	Check	Primary
2552878	12	Stop	2003	Phone	Check	Region
2553876	13	Stop	2001	Phone	Check	Primary
2553877	740	Stop	2001	Phone	Check	Primary
2553878	55	Stop	2001	Phone	Check	Primary
2554877	13	Stop	2003	Phone	Check	Primary
2555877	13	Stop	2000	Phone	Check	Primary
2555878	287	Stop	2002	Phone	Check	Region
2556876	263	Stop	2000	Phone	CreditCard	Region
2556877	18	Stop	2001	Phone	Check	Primary
2557877	27	Stop	2004	Outdoor	Check	Primary
2557878	107	Stop	2002	Outdoor	Check	Primary
2559877	23	Stop	2002	Phone	Check	Region
2560876	13	Stop	2002	Other	Check	Primary
2560877	45	Stop	2003	Phone	Check	Primary
2561876	28	Stop	2002	Phone	Check	Primary
2561878	238	Stop	2001	Phone	Check	Primary
2562876	11	Stop	2001	Outdoor	Check	Primary
2562878	326	Stop	2001	Phone	Check	Primary
2563877	52	Stop	2003	Outdoor	Check	Primary
2564876	13	Stop	2002	Phone	CreditCard	Primary
2564877	68	Stop	2001	Phone	Check	Primary
2565876	76	Stop	2001	Phone	Check	Primary
2565878	13	Stop	2001	Phone	Check	Primary
2567877	72	Stop	2004	Phone	Check	Primary
2567878	93	Stop	2001	Phone	Check	Primary
2568876	82	Stop	2002	Phone	Check	Primary
2568877	431	Active	2004	Direct Mail	CreditCard	Primary
2569877	120	Stop	2002	Phone	CreditCard	Primary
2570876	13	Stop	2001	Phone	Check	Primary
2570877	33	Stop	2001	Phone	Check	Primary
2571877	135	Stop	2003	Outdoor	Check	Primary
2572876	13	Stop	2002	Phone	Check	Primary
2572877	15	Stop	2001	Outdoor	Check	Primary
2572878	34	Stop	2002	Phone	Check	Primary
2573878	83	Stop	2002	Outdoor	Check	Primary
2574876	13	Stop	2001	Phone	Check	Primary
2574877	13	Stop	2002	Phone	Check	Primary
2576876	13	Stop	2001	Phone	Check	Primary
2578876	48	Stop	2001	Voluntary	Check	Primary
2578878	293	Stop	2002	Direct Mail	Check	Primary
2579877	13	Stop	2001	Phone	Check	Primary
2580877	164	Stop	2002	Outdoor	Check	Primary
2580878	27	Stop	2002	Phone	Check	Primary
2581876	9	Stop	2001	Phone	Check	Primary
2581877	91	Stop	2001	Other	Check	Region
2581878	23	Stop	2003	Phone	Check	Primary
2582876	69	Stop	2001	Phone	Check	Primary
2583876	151	Stop	2001	Outdoor	Check	Primary
2584877	13	Stop	2002	Phone	Check	Primary
2584878	77	Stop	2002	Phone	Check	Region
2585877	42	Stop	2003	Phone	Check	Primary
2585878	8	Stop	2003	Phone	Check	Primary
2587876	13	Stop	2002	Other	Check	Region
2587877	13	Stop	2002	Phone	Check	Region
2587878	886	Stop	2001	Phone	Check	Primary
2588877	26	Stop	2004	Outdoor	Check	Primary
2589876	118	Stop	2003	Outdoor	Check	Primary
2589877	135	Stop	2004	Outdoor	Check	Primary
2589878	56	Stop	2001	Other	Check	Primary
2591876	695	Active	2003	Voluntary	Check	Primary
2591877	13	Stop	2002	Phone	Check	Primary
2592876	32	Stop	2001	Phone	Check	Primary
2592877	62	Stop	2002	Voluntary	Check	Region
2593876	96	Stop	2001	Outdoor	Check	Primary
2594877	88	Stop	2000	Phone	Check	Primary
2595876	60	Stop	2001	Phone	Check	Primary
2595878	61	Stop	2001	Phone	Check	Primary
2596877	186	Stop	2001	Direct Mail	Check	Primary
2596878	20	Stop	2004	Outdoor	Check	Primary
2597876	13	Stop	2002	Phone	Check	Primary
2598876	34	Stop	2001	Phone	Check	Primary
2598877	62	Stop	2002	Phone	Check	Primary
2598878	174	Stop	2002	Phone	Check	Primary
2599876	40	Stop	2000	Phone	Check	Primary
2599877	69	Stop	2004	Outdoor	Check	Primary
2599878	13	Stop	2003	Phone	Check	Primary
2600876	119	Stop	2001	Outdoor	Check	Primary
2600877	13	Stop	2001	Phone	Check	Primary
2600878	82	Stop	2000	Phone	Check	Primary
2601876	13	Stop	2002	Other	Check	Primary
2602877	75	Stop	2002	Phone	Check	Primary
2602878	83	Stop	2003	Outdoor	Check	Primary
2603876	202	Stop	2002	Direct Mail	Check	Primary
2603878	86	Stop	2003	Outdoor	Check	Primary
2604876	13	Stop	2002	Phone	Check	Region
2604877	13	Stop	2002	Phone	Check	Primary
2605878	8	Stop	2001	Phone	Check	Primary
2606876	85	Stop	2000	Phone	Check	Primary
2606877	40	Stop	2003	Phone	Check	Primary
2606878	70	Stop	2001	Phone	Check	Primary
2607876	363	Stop	2003	Voluntary	Check	Primary
2607877	20	Stop	2001	Other	Check	Primary
2607878	83	Stop	2002	Phone	Check	Primary
2608876	187	Stop	2001	Outdoor	Check	Primary
2609876	63	Stop	2002	Outdoor	Check	Primary
2609877	57	Stop	2004	Other	Check	Primary
2609878	58	Stop	2003	Outdoor	Check	Primary
2610876	107	Stop	2001	Phone	Check	Primary
2610878	27	Stop	2002	Phone	Check	Primary
2611876	97	Stop	2002	Direct Mail	Check	Primary
2611877	69	Stop	2004	Outdoor	Check	Primary
2611878	57	Stop	2001	Phone	Check	Primary
2612876	23	Stop	2000	Outdoor	Check	Region
2613876	822	Active	2003	Direct Mail	CreditCard	Primary
2613877	76	Stop	2002	Phone	Check	Primary
2613878	99	Stop	2004	Phone	Check	Primary
2614876	1532	Active	2001	Outdoor	Check	Primary
2615876	110	Stop	2004	Outdoor	Check	Primary
2615877	90	Stop	2001	Voluntary	Check	Region
2615878	44	Stop	2003	Phone	Check	Region
2616876	191	Stop	2002	Direct Mail	Check	Primary
2616877	105	Stop	2001	Direct Mail	Check	Primary
2616878	264	Stop	2001	Phone	Check	Primary
2617876	13	Stop	2002	Phone	Check	Region
2617877	181	Stop	2001	Phone	Check	Primary
2618876	90	Stop	2003	Outdoor	Check	Primary
2618877	13	Stop	2003	Phone	Check	Primary
2618878	13	Stop	2001	Phone	Check	Primary
2619877	6	Stop	2000	Phone	Check	Primary
2620876	114	Stop	2001	Phone	Check	Primary
2620877	496	Stop	2001	Phone	Check	Primary
2621876	87	Stop	2003	Phone	Check	Primary
2622876	133	Stop	2003	Outdoor	Check	Primary
2623877	167	Stop	2003	Phone	Check	Primary
2624877	53	Stop	2003	Phone	Check	Primary
2625877	213	Stop	2004	Phone	Check	Region
2626878	120	Stop	2002	Phone	Check	Primary
2628877	13	Stop	2003	Phone	Check	Primary
2629876	104	Stop	2003	Phone	Check	Primary
2629877	35	Stop	2000	Phone	Check	Region
2630876	790	Stop	2000	Outdoor	Check	Primary
2630877	267	Stop	2003	Outdoor	Check	Primary
2630878	62	Stop	2003	Phone	Check	Primary
2631876	34	Stop	2000	Phone	Check	Primary
2631878	21	Stop	2002	Other	Check	Primary
2632876	69	Stop	2004	Outdoor	Check	Primary
2632877	41	Stop	2001	Outdoor	Check	Primary
2634877	1511	Stop	2000	Direct Mail	CreditCard	Primary
2635876	3	Stop	2003	Phone	Check	Primary
2635877	13	Stop	2001	Phone	Check	Primary
2635878	6	Stop	2003	Phone	Check	Primary
2636877	105	Stop	2001	Voluntary	Check	Primary
2637876	69	Stop	2004	Other	Check	Primary
2637877	56	Stop	2001	Phone	Check	Primary
2637878	48	Stop	2003	Outdoor	Check	Primary
2638876	23	Stop	2002	Phone	Check	Primary
2638878	79	Stop	2001	Phone	Check	Primary
2641878	8	Stop	2001	Phone	Check	Primary
2642876	1306	Active	2001	Phone	Check	Primary
2642877	4	Stop	2001	Phone	Check	Primary
2642878	1186	Active	2002	Outdoor	Check	Primary
2643877	160	Stop	2004	Other	Check	Primary
2643878	83	Stop	2001	Outdoor	Check	Primary
2644877	120	Stop	2001	Outdoor	Check	Primary
2644878	50	Stop	2004	Phone	Check	Primary
2645876	965	Stop	2001	Voluntary	Check	Primary
2645878	419	Stop	2003	Direct Mail	CreditCard	Primary
2646876	121	Stop	2001	Outdoor	Check	Primary
2646877	181	Stop	2002	Outdoor	Check	Primary
2647876	94	Stop	2003	Voluntary	Check	Primary
2648876	27	Stop	2002	Phone	Check	Primary
2648877	375	Stop	2001	Phone	Check	Primary
2649877	419	Stop	2002	Voluntary	Check	Primary
2649878	13	Stop	2002	Other	CreditCard	Region
2650877	167	Stop	2002	Phone	Check	Primary
2650878	433	Stop	2003	Other	Check	Primary
2651877	181	Stop	2003	Phone	Check	Primary
2652876	405	Stop	2001	Phone	CreditCard	Primary
2652878	69	Stop	2001	Phone	Check	Primary
2654876	1137	Active	2002	Phone	Check	Primary
2654878	22	Stop	2002	Phone	Check	Primary
2655876	303	Stop	2001	Voluntary	Check	Primary
2655877	13	Stop	2002	Phone	Check	Primary
2655878	51	Stop	2002	Phone	Check	Primary
2656877	13	Stop	2002	Other	CreditCard	Primary
2657876	108	Stop	2001	Voluntary	Check	Primary
2658876	27	Stop	2002	Phone	Check	Primary
2658877	63	Stop	2001	Phone	Check	Primary
2658878	22	Stop	2001	Phone	Check	Region
2659876	15	Stop	2003	Phone	Check	Primary
2659877	32	Stop	2001	Phone	Check	Primary
2659878	1144	Active	2002	Direct Mail	Check	Primary
2660876	72	Stop	2003	Phone	Check	Primary
2660878	63	Stop	2001	Phone	Check	Primary
2661876	68	Stop	2004	Outdoor	Check	Primary
2661877	9	Stop	2000	Phone	Check	Primary
2661878	143	Stop	2004	Outdoor	Check	Primary
2662876	965	Stop	2002	Voluntary	Check	Region
2662877	13	Stop	2002	Other	Check	Primary
2662878	33	Stop	2001	Phone	Check	Primary
2663876	566	Active	2003	Voluntary	Check	Primary
2663877	13	Stop	2001	Phone	Check	Primary
2664876	21	Stop	2001	Phone	Check	Primary
2664877	92	Stop	2004	Outdoor	Check	Region
2665876	1076	Stop	2002	Phone	Check	Primary
2665878	139	Stop	2003	Direct Mail	CreditCard	Primary
2666876	3	Stop	2003	Outdoor	Check	Primary
2666877	28	Stop	2002	Phone	Check	Primary
2666878	13	Stop	2002	Phone	Check	Primary
2667876	5	Stop	2002	Phone	Check	Primary
2668876	97	Stop	2000	Phone	Check	Primary
2668877	145	Stop	2003	Voluntary	Check	Primary
2668878	22	Stop	2002	Phone	Check	Primary
2669877	72	Stop	2003	Outdoor	Check	Primary
2669878	13	Stop	2002	Phone	Check	Primary
2670876	27	Stop	2003	Outdoor	Check	Primary
2670878	36	Stop	2000	Phone	Check	Primary
2671876	27	Stop	2001	Phone	Check	Primary
2672876	423	Stop	2002	Phone	Check	Primary
2672877	608	Stop	2002	Phone	Check	Primary
2673877	13	Stop	2002	Other	Check	Primary
2673878	268	Stop	2002	Phone	Check	Primary
2674876	67	Stop	2001	Phone	Check	Primary
2674877	42	Stop	2002	Phone	Check	Primary
2675876	187	Stop	2001	Voluntary	Check	Primary
2675877	394	Stop	2002	Outdoor	Check	Primary
2676876	120	Stop	2001	Outdoor	Check	Primary
2676877	260	Stop	2001	Direct Mail	Check	Primary
2676878	5	Stop	2003	Phone	Check	Primary
2677877	45	Stop	2003	Phone	Check	Primary
2679876	57	Stop	2003	Outdoor	Check	Primary
2679878	13	Stop	2001	Phone	Check	Primary
2680876	91	Stop	2003	Outdoor	Check	Primary
2680878	90	Stop	2002	Other	Check	Primary
2681878	64	Stop	2003	Phone	Check	Primary
2682876	36	Stop	2003	Phone	Check	Region
2682877	104	Stop	2001	Phone	Check	Primary
2683877	149	Stop	2002	Outdoor	Check	Primary
2683878	10	Stop	2001	Phone	Check	Primary
2684876	80	Stop	2000	Phone	Check	Primary
2684877	77	Stop	2003	Phone	Check	Primary
2684878	13	Stop	2002	Phone	Check	Primary
2685876	19	Stop	2000	Voluntary	Check	Primary
2685878	164	Stop	2003	Phone	Check	Primary
2686876	13	Stop	2001	Phone	Check	Primary
2686877	92	Stop	2000	Phone	Check	Primary
2686878	69	Stop	2004	Other	Check	Primary
2687876	71	Stop	2002	Phone	Check	Primary
2687878	93	Stop	2004	Outdoor	Check	Primary
2688876	55	Stop	2002	Phone	CreditCard	Primary
2688877	63	Stop	2000	Phone	Check	Primary
2688878	776	Stop	2003	Voluntary	Check	Primary
2689876	13	Stop	2002	Other	Check	Primary
2689877	538	Stop	2002	Phone	CreditCard	Primary
2689878	15	Stop	2000	Phone	Check	Primary
2690876	10	Stop	2001	Phone	Check	Primary
2690878	16	Stop	2002	Phone	Check	Region
2691876	20	Stop	2002	Phone	Check	Primary
2691878	88	Stop	2001	Outdoor	Check	Primary
2692877	231	Stop	2003	Outdoor	Check	Primary
2693876	69	Stop	2004	Other	Check	Primary
2693878	153	Stop	2003	Outdoor	Check	Primary
2695876	255	Stop	2001	Phone	Check	Primary
2695877	20	Stop	2001	Other	Check	Primary
2695878	82	Stop	2000	Phone	Check	Primary
2696878	70	Stop	2001	Other	Check	Primary
2697876	13	Stop	2002	Phone	Check	Primary
2697877	600	Stop	2003	Direct Mail	Check	Primary
2697878	1105	Active	2002	Phone	Check	Primary
2698877	1201	Active	2002	Phone	Check	Primary
2698878	112	Stop	2000	Phone	Check	Primary
2699877	397	Stop	2002	Phone	Check	Region
2700876	13	Stop	2002	Phone	Check	Primary
2700877	63	Stop	2003	Phone	CreditCard	Primary
2701876	32	Stop	2002	Other	Check	Primary
2702876	104	Stop	2003	Outdoor	Check	Primary
2702877	51	Stop	2004	Phone	Check	Primary
2702878	13	Stop	2002	Phone	Check	Primary
2706876	23	Stop	2002	Phone	Check	Primary
2706877	13	Stop	2002	Phone	Check	Region
2707877	17	Stop	2002	Phone	Check	Region
2708876	87	Stop	2001	Phone	Check	Primary
2708878	4	Stop	2002	Phone	Check	Region
2709876	97	Stop	2000	Phone	Check	Primary
2709877	13	Stop	2003	Phone	Check	Primary
2710876	11	Stop	2002	Phone	Check	Primary
2711876	13	Stop	2003	Phone	Check	Primary
2712876	13	Stop	2002	Phone	Check	Primary
2712878	14	Stop	2003	Phone	Check	Region
2714878	738	Active	2003	Direct Mail	Check	Primary
2715878	103	Stop	2002	Phone	Check	Primary
2716876	28	Stop	2002	Phone	Check	Region
2716877	97	Stop	2002	Phone	Check	Primary
2716878	139	Stop	2001	Phone	Check	Primary
2717877	76	Stop	2003	Phone	Check	Primary
2717878	13	Stop	2002	Phone	Check	Primary
